id,created_at,from_user_name,from_user_id,from_user_realname,party,region,text
22078034,2020-10-31 16:06:51,JimInhofe,7270292,Sen. Jim Inhofe,Republican,OK,That’s why I introduced a bill last year to prohibit abortion based on a Down syndrome diagnosis. The Down Syndrome Discrimination by Abortion Prohibition Act would prohibit a doctor from performing an abortion being sought because the unborn child has Down syndrome
21626723,2020-10-13 20:29:39,HawleyMO,2352629311,Josh Hawley,Republican,MO,Judge #AmyConeyBarrett can’t remember the word “radical” appearing in her opinion in Kanter because it IS NOT in the opinion
20936903,2020-09-15 18:24:44,SenMikeLee,88784440,Mike Lee,Republican,UT,Looking forward to speaking to @millennialdebt tomorrow about the need to stop endless wars and reform our entitlement systems.
20933773,2020-09-15 16:30:49,JimInhofe,7270292,Sen. Jim Inhofe,Republican,OK,"It's an exciting day in Tulsa! Be sure to tune in as @ENERGY’s @ScienceUnderSec and @EnergyTechUSA joins @NASA Administrator, and fellow Okie, @JimBridenstine at @utulsa today to discuss new opportunities to accelerate U.S. leadership in the space economy."
21984465,2020-10-28 01:10:35,lisamurkowski,18061669,Sen. Lisa Murkowski,Republican,AK,"I applaud @RepDonYoung for his efforts on this important legislation, and I look forward to seeing the support this will provide Native businesses, particularly as we continue to navigate the #COVID19."
21506566,2020-10-08 16:59:29,JohnBoozman,5558312,Senator John Boozman,Republican,AR,"On November 16, 2017 BMC Joseph Leon George was posthumously awarded the Bronze Star with Valor for his heroic actions on December 7, 1941, saving the lives of 6 USS Arizona crew members. This WWII and Korean War #veteran is a true hero and member of the Greatest Generation."
21110503,2020-09-22 19:05:00,JohnBoozman,5558312,Senator John Boozman,Republican,AR,"Great to join this virtual event with @SenTomCotton @RepWesterman @AsaHutchinson and others. @StandardLithium's investment in El Dorado will benefit the community, region and the state of Arkansas by supporting quality jobs and energizing the local economy."
21210052,2020-09-26 17:41:04,SenCoryGardner,235217558,Cory Gardner,Republican,CO,Happy #NationalPublicLandsDay! Today the @NatlParkService will provide free admission to National Parks across the country so you can #FindYourPark and enjoy the #GreatOutdoors. Learn more here⬇️
20826156,2020-09-10 17:45:12,SenJohnBarrasso,202206694,Sen. John Barrasso,Republican,WY,Democrats have hung the American people out to dry. @SenateGOP proposed targeted #coronavirus relief for those hardest hit. Democrats clearly have different goals in mind: playing games for political gain. Republicans will continue to fight for Americans.
20824430,2020-09-10 16:38:58,SenJoniErnst,2856787757,Joni Ernst,Republican,IA,"Between #COVID19 and the #derecho, Iowans have been faced with unprecedented challenges and many are struggling with mental health issues. It’s always ok to ask for help, and those battling depression or thoughts of suicide should call 1-800-273-8255. #WorldSuicidePreventionDay"
21426500,2020-10-05 23:05:34,lisamurkowski,18061669,Sen. Lisa Murkowski,Republican,AK,"Tomorrow I’m joining former Iceland President and current @_Arctic_Circle Chairman @ORGrimsson for a discussion on the #Arctic, including the impact of past, current, and future U.S. policies on the region, and the need for America to be engaged in this rapidly evolving region."
21615568,2020-10-13 14:35:06,HawleyMO,2352629311,Josh Hawley,Republican,MO,"Justice Thomas is exactly correct. At the behest of #BigTech, courts have stretched and reshaped and rewritten Section 230 beyond all recognition. It’s become the biggest giveaway to monopolies in American history"
21451169,2020-10-06 19:23:51,JohnBoozman,5558312,Senator John Boozman,Republican,AR,"This project will create and retain jobs, increase productivity and encourage further growth in a designated #OpportunityZone.

I’m proud to have supported this request and appreciate @US_EDA recognizing the value of #infrastructure improvement."
20902710,2020-09-14 13:45:42,SenatorLankford,225921757,Sen. James Lankford,Republican,OK,"Almost a year ago, I filed a bipartisan resolution condemning blasphemy laws across the globe. Last month, I spoke on the importance of my resolution after US Citizen Tahir Naseem was killed in Pakistan. Less than a month later, Pakistan sentenced another person of faith to death"
20995366,2020-09-17 18:03:49,SteveDaines,11651202,Steve Daines,Republican,MT,"As President Coolidge said: “To live under the American Constitution is the greatest political privilege that was ever accorded to the human race.”

On this #ConstitutionDay let us honor the framers &amp; remember our constitutional system is the envy of the world."
21819745,2020-10-21 13:03:20,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,Democrats calling for Senator Feinstein to step down from Judiciary Ranking Member should think twice abt their sexist &amp; ageist motivations against an outstanding legislator &amp; icon in her own right Attacks on Senator Feinstein are totally unjustified
21648985,2020-10-14 17:02:38,SenJohnKennedy,816683274076614656,John Kennedy,Republican,LA,"“A judge may never subvert the law or twist it in any way to match the judge’s convictions from whatever source they derive.” —Judge Amy Coney Barrett

This didn’t use to be a novel concept."
21485808,2020-10-07 22:07:04,SenHydeSmith,983348251972816896,U.S. Senator Cindy Hyde-Smith,Republican,MS,MS receives $3.5M in @USDA distance learning &amp; #telemedicine grants for greater access to healthcare and educational resources in rural MS through @deltahealthcent @GLHnetwork @_TigerNation @CopiahLincolnCC &amp; Pearl River School Dist. @RD_Mississippi @SecretarySonny
21193117,2020-09-25 19:20:52,JimInhofe,7270292,Sen. Jim Inhofe,Republican,OK,This bill would streamline the Paycheck Protection Program loan forgiveness process which would benefit small businesses across Oklahoma.
21172496,2020-09-24 23:58:57,SenAlexander,76649729,Sen. Lamar Alexander,Republican,TN,"Dr. Hahn said the @US_FDA's career scientists make the decision—that is the correct answer, and that should continue to be his answer."
22031270,2020-10-29 16:42:12,SenRonJohnson,233737858,Senator Ron Johnson,Republican,WI,More good news from the @FCC on opening up critical spectrum in the 5.9 GHz band. Thanks @AjitPaiFCC for your continued leadership!
21481840,2020-10-07 19:22:03,SenatorTimScott,217543151,Tim Scott,Republican,SC,"As part of my efforts to support those recovering from opioid addiction, @HHSGov has now issued guidance for the implementation of my legislation helping states support family-focused residential treatment. This was passed as part of the SUPPORT Act, and is a great step forward!"
21657087,2020-10-14 22:08:42,SenatorLankford,225921757,Sen. James Lankford,Republican,OK,"Throughout the last 2 days she has shown both judicial temperament &amp; a commitment to uphold the law, not her personal opinions."
21572729,2020-10-11 18:01:38,lisamurkowski,18061669,Sen. Lisa Murkowski,Republican,AK,"As the @EPA has outlined, this change will reduce economic burdens on industries nationwide, from agriculture to water treatment, reduce government spending, and provide a safer and more sustainable domestic source of chitosan to support its many industry applications."
21651445,2020-10-14 18:28:25,HawleyMO,2352629311,Josh Hawley,Republican,MO,"Thank you @MSNBC. Of course it’s not censorship, since it involves protecting a Democrat! We all get it. But if you have evidence that the emails are fakes, by all means put that on air. Or you can just go back to shamelessly shilling for Biden"
21482893,2020-10-07 20:00:55,SenHydeSmith,983348251972816896,U.S. Senator Cindy Hyde-Smith,Republican,MS,"In our nation’s capital, mass protests are allowed, but church gatherings over 100 people are not. I joined @SenatorWicker legal brief arguing DC’s discrimination against houses of worship violates the 1st Amendment #ReligiousFreedom rights of @chbcdc worshipers."
21638155,2020-10-14 10:29:02,JohnCornyn,13218102,Senator John Cornyn,Republican,TX,Keep doing that and soon the Supreme Court will be as unpopular as Congress—which may be their real goal as they prepare the ground to pack the Court next year.
21676096,2020-10-15 15:50:39,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,Thx Mr President for kind words u said abt Joni &amp; me last night in Des Moines We couldnt be w u bc of Judge Barrett hearing but I heard ur comments abt biofuels/delivering on e15/infrastructure/denying waivers &amp; Joni's relentlessness @realDonaldTrump &amp; Joni hv us farmers' backs
21773973,2020-10-19 21:51:11,SenKevinCramer,1048784496,Sen. Kevin Cramer,Republican,ND,Congratulations to President @realDonaldTrump on fulfilling his promise to this important ally and to @SecBrouillette for securing this agreement which will benefit both the United States and Poland for decades to come. ?? ??
21365470,2020-10-02 21:01:17,SenatorRounds,2955485182,Senator Mike Rounds,Republican,SD,"This is welcome news! I look forward to reviewing the details when available. In the meantime, I'm continuing to push for automatic loan forgiveness for all PPP loans under $150k."
20938686,2020-09-15 19:37:32,SenCapito,193794406,Shelley Moore Capito,Republican,WV,"UPDATE: The test came back NEGATIVE. Despite my negative coronavirus test result, I will be following CDC recommendations &amp; the advice of the Capitol Attending Physician &amp; will be quarantining for 14 days as a precaution. Thank you for your prayers, calls, texts, &amp; kind comments."
22040406,2020-10-29 23:45:45,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,Tony B is reportedly fact witness in FBIs H Biden money laundering probe Much of his info corroborated by what we reviewed when writing our report +puts financial transactions in sharper focus
21213838,2020-09-26 21:25:39,SenToddYoung,234128524,Senator Todd Young,Republican,IN,"When Americans elected @POTUS to office in 2016 and expanded the Republican Senate majority in 2018, she was exactly the type of jurist they had in mind."
20749133,2020-09-07 19:28:53,HawleyMO,2352629311,Josh Hawley,Republican,MO,This is nice. @Disney now THANKING in its movies the #China “security bureau” involved in #Uyghur concentration camps! This is the woke capital idea of “social responsibility” #slavefree
21197288,2020-09-26 02:17:00,SenatorLankford,225921757,Sen. James Lankford,Republican,OK,"In the past, medical professionals have failed to uphold the law and have denied care to babies and infants who needed it most. I’m grateful the president is taking a stand to ensure these children have access to life-saving care."
22034914,2020-10-29 18:53:10,SenatorEnzi,291756142,Mike Enzi,Republican,WY,"Today @Interior announced a rule to delist the gray wolf from the ESA list in the lower 48 states. This has been a long and bumpy road, but I think everyone should take pride in this announcement today. States like WY have shown they are able to effectively manage the gray wolf."
21837366,2020-10-21 22:59:43,MarshaBlackburn,278145569,Sen. Marsha Blackburn,Republican,TN,"The American people deserve the truth. 

The truth is once again, Senate Democrats blocked millions of dollars in COVID-19 relief. 

Chuck Schumer is destroying families to score political points."
21557018,2020-10-10 19:51:16,HawleyMO,2352629311,Josh Hawley,Republican,MO,"Voters don’t DESERVE to know your position, Joe? That’s your position now. Talk about contempt for the American people"
20695664,2020-09-04 17:11:53,SenJohnHoeven,382791093,Senator John Hoeven,Republican,ND,"Today @FMCSA announced the Under-21 Commercial Driver Pilot Program, modeled after the DRIVE-Safe Act I’m cosponsoring in the Senate. Our nation is experiencing a critical shortage of truck drivers &amp; this program will provide needed flexibility for our drivers."
20776897,2020-09-08 22:51:13,HawleyMO,2352629311,Josh Hawley,Republican,MO,Glad to see my colleagues joining the effort to end Section 230 immunity for political censorship. The coalition continues to expand. I hope more members join! #BigTech #Section230
21126058,2020-09-23 11:32:16,SenRonJohnson,233737858,Senator Ron Johnson,Republican,WI,"The report draws almost exclusively on records from the U.S. gov and U.S. entities, and from the testimony of U.S. persons. The only exception is a handful of documents that have been authenticated by the U.S.  persons who should have provided them in the first instance."
21943470,2020-10-26 15:08:57,SenToddYoung,234128524,Senator Todd Young,Republican,IN,"Hoosiers are extremely proud of Judge Amy Coney Barrett and the trail she has blazed for others. She is a role model for young women everywhere, including my young daughters."
22122739,2020-11-02 18:48:32,LindseyGrahamSC,432895323,Lindsey Graham,Republican,SC,"Very sad to hear that one of my oldest and best supporters, Bram Lusk, passed away today. 

Bram helped with my first State House race and all races that followed. He was a hard worker, good friend, and Air Force veteran.  He will be missed by his family and friends. #RIP Bram"
21359225,2020-10-02 16:32:51,SenToddYoung,234128524,Senator Todd Young,Republican,IN,"Connected with the Indianapolis chapter of the @FedSoc to discuss #SCOTUS nominee and fellow Hoosier, Judge Amy Coney Barrett and my JUDGES bill which creates judgeships in districts with judicial emergencies."
20765661,2020-09-08 14:45:51,SenatorWicker,264219447,Senator Roger Wicker,Republican,MS,"A great development for #HumanRights in Germany. The #MagnitskyAct holds abusers accountable. And with more countries joining the effort, there will be fewer places for these criminals to hide."
21578311,2020-10-12 00:54:26,JohnCornyn,13218102,Senator John Cornyn,Republican,TX,"This upcoming week, it’s important to remember the appropriate role of judges. They are not policy makers – they are fair and neutral interpreters of the Constitution and laws drafted by Congress."
20827284,2020-09-10 18:27:29,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,Glad to join virtual ribbon cutting for the new VA clinic in Cedar Rapids The old clinic was damaged by the derecho + this is gr8 news for veterans who will now b able to get more services close to home Veterans have earned world-class health care
21130840,2020-09-23 14:16:44,SenAlexander,76649729,Sen. Lamar Alexander,Republican,TN,"Operation Warp Speed officials are optimistic that more treatments will also be identified or developed and in clinics this fall, with potential for approval or authorization by the end of the year."
20792666,2020-09-09 14:16:59,SenAlexander,76649729,Sen. Lamar Alexander,Republican,TN,"Some people incorrectly believe “warp speed” means cutting corners, but it refers to the extraordinary investment in research, development, and manufacturing scale-up for a COVID-19 vaccine."
20696150,2020-09-04 17:32:54,Perduesenate,1397501864,David Perdue,Republican,GA,"Today’s jobs report shows that our phased reopening of the economy and the #PaycheckProtectionProgram are working.

We still have work to do, but it’s clear that the Great American Comeback is beginning. #GAsen #GApol"
21596738,2020-10-12 19:11:13,SenJohnThune,296361085,Senator John Thune,Republican,SD,"Today, in South Dakota, we’re celebrating Native Americans' Day. I am proud to serve all of our Dakota, Nakota, and Lakota people, and I’m thankful to live in a state that celebrates its Native American history &amp; traditions."
21793552,2020-10-20 16:13:21,SenCoryGardner,235217558,Cory Gardner,Republican,CO,Coloradans can learn more about how to plan and prepare to stay safe from wildfires from @FEMA’s @Readygov below. ⬇
20789251,2020-09-09 12:19:08,marcorubio,15745368,Marco Rubio,Republican,FL,"Blessed are you when people hate you,and when they exclude and insult you,
and denounce your name as evil on account of the Son of Man.

Luke 6:22"
21948294,2020-10-26 18:23:44,SenJoniErnst,2856787757,Joni Ernst,Republican,IA,"Throughout her legal and academic career, and again during her @senjudiciary confirmation hearings, Judge Barrett has demonstrated she has the character and disposition Iowans, and all Americans, are looking for in a Supreme Court Justice."
21214526,2020-09-26 22:10:38,HawleyMO,2352629311,Josh Hawley,Republican,MO,"This is a big moment for religious conservatives. For years we’ve been told to take a back seat in #SCOTUS nominations, but not any longer. @realDonaldTrump has chosen a nominee in #AmyConeyBarrett who religious conservatives can call one of their own"
21540386,2020-10-10 00:00:08,LindseyGrahamSC,432895323,Lindsey Graham,Republican,SC,"I love South Carolina. It is my home. It is the best place in the world to raise a family and run a business. As long as I am your senator, I'll keep it that way."
21867100,2020-10-22 23:30:04,SenJoniErnst,2856787757,Joni Ernst,Republican,IA,"As a combat veteran myself, I understand the challenges our servicemembers face after returning home. On a call with Iowa VFW, I discussed my ongoing efforts to ensure our veterans have the support they need to overcome mental health challenges."
21536644,2020-10-09 19:29:42,SenatorLankford,225921757,Sen. James Lankford,Republican,OK,"Democrats continue to talk about peaceful transition of power, but since @realDonaldTrump was elected they wasted tax dollars on a Russia investigation that turned out to be nothing, then impeached the President as soon as they took the House."
21502683,2020-10-08 14:41:55,SenatorCollins,19726613,Sen. Susan Collins,Republican,ME,"I spoke with @UMaine President Ferrini-Mundy about how these grants will allow the university system to build on the world-class education they provide. I applaud the Alfond Foundation for this investment in Maine’s institutions of higher education, our young people, &amp; our state."
20966466,2020-09-16 17:48:56,JerryMoran,18632666,Senator Jerry Moran,Republican,KS,"I commend @realDonaldTrump, @SecPompeo, and many others in this administration for facilitating this historic agreement and advancing the cause of peace and prosperity in the region."
21337754,2020-10-01 20:04:38,SenCapito,193794406,Shelley Moore Capito,Republican,WV,"The bill includes language from the Chesapeake Bay Program Reauthorization Act and the Chesapeake WILD Act, two bipartisan bills I sponsored to support habitat restoration and conservation efforts in the Chesapeake Bay region."
21022197,2020-09-18 18:56:41,SenatorWicker,264219447,Senator Roger Wicker,Republican,MS,"I am glad the @DeltaRegional Authority is continuing to invest in our communities to expand infrastructure, jobs, and economic development in Mississippi. These upgrades will directly impact nearly 7,500 families."
21143140,2020-09-23 21:06:44,SenatorTimScott,217543151,Tim Scott,Republican,SC,It is rewarding to see how #opportuityzones are positively impacting underserved communities every single day.
20971719,2020-09-16 21:05:14,JimInhofe,7270292,Sen. Jim Inhofe,Republican,OK,"For years, I've fought alongside &amp; spoken with countless Oklahomans about their strong objections to the Obama-era WOTUS rule, &amp; I'm pleased action is finally being taken. Deeply grateful to @POTUS &amp; @EPAAWheeler for their commitment to rectifying this important regulatory issue."
21087333,2020-09-21 23:28:36,SenHydeSmith,983348251972816896,U.S. Senator Cindy Hyde-Smith,Republican,MS,"The House Democrats’ CR imperils the farmers &amp; ranchers who toil to feed and clothe Americans and people around the world. They must fix this legislation, which blatantly excludes funding for critical 2018 Farm Bill programs that directly benefit Rural America."
21358112,2020-10-02 15:54:42,SenatorRounds,2955485182,Senator Mike Rounds,Republican,SD,"As the COVID-19 pandemic continues, South Dakotans—especially those in rural areas—need to know they can access medical attention when they need it. Fortunately, telehealth services have become an easy and safe way for folks to speak with a medical professional from their home."
21192489,2020-09-25 18:53:21,SenJohnHoeven,382791093,Senator John Hoeven,Republican,ND,"Way to go @TeamMinot. The Omaha Trophy awards are a testament to the incredible efforts of the airmen and women at MAFB, both in the 5th Bomb Wing and the 91st Missile Wing."
